id;club-id;trikot-number;player-name;country;total-games;goals;assists
1370;40;0;Maximilian Schulze-Niehues;D;0;0;0
1371;40;0;Marco Aulbach;D;0;0;0
1372;40;0;Björn Kopplin;D;36;2;0
1373;40;0;Marco Pischorn;D;34;3;0
1374;40;0;Felix Müller;D;28;1;0
1375;40;0;Benjamin Schwarz;D;24;0;0
1376;40;0;Marc Heitmeier;D;23;1;0
1377;40;0;Chris Philipps;LUX;23;0;0
1378;40;0;Stephane Tritz;F;15;0;0
1379;40;0;Lion Schweers;D;13;1;0
1380;40;0;Kevin Schöneberg;D;7;0;0
1381;40;0;Philipp Röhe;D;0;0;0
1382;40;0;Simon Scherder;D;0;0;0
1383;40;0;Aaron Berzel;D;0;0;0
1384;40;0;Mehmet Kara;TUR;34;3;0
1385;40;0;Philipp Hoffmann;D;32;4;0
1386;40;0;Amaury Bischoff;F/POR;31;3;0
1387;40;0;Charles Elie Laprevotte;F;27;2;0
1388;40;0;Danilo Wiebe;D;20;1;0
1389;40;0;Marcus Piossek;D;6;2;0
1390;40;0;Rogier Krohne;NL;32;5;0
1391;40;0;Marcel Reichwein;D;32;7;0
1392;40;0;Cihan Özkara;D;22;1;0
1393;40;0;Abdenour Amachaibou;D/MAR;14;1;0
1394;40;0;Adriano Grimaldi;I;10;3;0
1395;40;0;Lennart Stoll;D;1;0;0
1396;40;0;Jesse Weißenfels;D;0;0;0
1397;47;22;Kevin Kunz;D;29;0;0
1398;47;0;Marius Gersbeck;D;5;0;0
1399;47;1;Daniel Batz;D;2;0;0
1400;47;32;Kevin Tittel;D;1;0;0
1401;47;2;Jamil Dem;D;34;3;0
1402;47;3;Nils Röseler;D;31;0;0
1403;47;5;Marc Endres;D;30;0;0
1404;47;4;Kevin Conrad;D;25;2;0
1405;47;23;Stefano Cincotta;D;22;3;0
1406;47;24;Alexander Nandzik;D;15;1;0
1407;47;0;Alexander Bittroff;D;15;0;0
1408;47;14;Marco Kehl-Gomez;CH;11;0;0
1409;47;31;Tom Scheffel;D;4;0;0
1410;47;0;Jan Koch;D;3;0;0
1411;47;0;Dan-Patrick Poggenberg;D;0;0;0
1412;47;13;Tim Danneberg;D;32;5;0
1413;47;19;Philip Türpitz;D;29;4;0
1414;47;20;Fabian Stenzel;D;29;0;0
1415;47;11;Reagy Ofosu;D;16;1;0
1416;47;0;Ville Matti Steinmann;D;14;0;0
1417;47;30;Marcel Kaffenberger;D;13;1;0
1418;47;8;Christian Cappek;D;11;1;0
1419;47;21;Alexander Dartsch;D;11;1;0
1420;47;0;Eke Uzoma;NGA;9;0;0
1421;47;28;Timo Cecen;D;8;0;0
1422;47;7;Marco Rapp;D;1;0;0
1423;47;29;Karol Karlik;SVK;0;0;0
1424;47;0;Marc Hensel;D;0;0;0
1425;47;9;Anton Fink;D;33;14;0
1426;47;27;Ronny König;D;25;1;0
1427;47;15;Frank Löning;D;13;2;0
1428;47;0;Daniel Frahn;D;13;7;0
1429;47;0;Tom Baumgart;D;11;1;0
1430;47;17;Martin Fenin;CZE;2;0;0
1431;45;0;Robin Zentner;D;23;0;0
1432;45;25;Niklas Jakusch;D;13;0;0
1433;45;12;Bernd Schipmann;D;0;0;0
1434;45;18;Kenneth Kronholm;D;0;0;0
1435;45;19;Patrick Herrmann;D;36;0;0
1436;45;33;Rafael Czichos;D;32;7;0
1437;45;7;Patrick Kohlmann;D;29;0;0
1438;45;3;Dominik Schmidt;D;27;4;0
1439;45;0;Eidur Aron Sigurbjörnsson;NOR;10;0;0
1440;45;4;Manuel Hartmann;D;6;0;0
1441;45;13;Marlon Krause;D;6;0;0
1442;45;29;Hauke Wahl;D;3;0;0
1443;45;0;Arne Sicker;D;1;0;0
1444;45;15;Fabian Schnellhardt;D;33;5;0
1445;45;21;Tim Siedschlag;D;30;1;0
1446;45;14;Maik Kegel;D;29;0;0
1447;45;5;Denis Weidlich;D;28;0;0
1448;45;6;Evans Nyarko;GHA/D;14;1;0
1449;45;0;Manuel Janzer;D;14;3;0
1450;45;31;Finn Wirlmann;D;9;0;0
1451;45;0;Willi Evseev;D;7;1;0
1452;45;28;Rene Guder;D;5;1;0
1453;45;8;Milad Salem;AFG;1;0;0
1454;45;20;Marc Heider;D;36;3;0
1455;45;9;Manuel Schäffler;D;35;3;0
1456;45;0;Steven Lewerenz;D;33;10;0
1457;45;10;Saliou Sane;SEN/D;26;0;0
1458;45;0;Mathias Fetsch;D;15;3;0
1459;45;15;Fabian Arndt;D;0;0;0
1460;53;1;Philipp Klewin;D;20;0;0
1461;53;0;Eric Domaschke;D;14;0;0
1462;53;31;Paul Büchel;D;0;0;0
1463;53;25;Mario Erb;D;35;3;0
1464;53;6;André Laurito;D;31;0;0
1465;53;4;Jannis Nikolaou;D;28;1;0
1466;53;17;Luka Odak;CRO;25;0;0
1467;53;24;Juri Judt;D;25;0;0
1468;53;20;Fabian Hergesell;D;19;0;0
1469;53;0;Daniel Brückner;D;13;0;0
1470;53;0;Samir Benamar;D;12;1;0
1471;53;3;Sascha Eichmeier;D;10;0;0
1472;53;21;Jens Möckel;D;8;2;0
1473;53;34;Thure Ilgner;D;0;0;0
1474;53;8;Okan Aydin;D;35;6;0
1475;53;13;Sebastian Tyrala;D;34;5;0
1476;53;22;Christoph Menz;D;32;5;0
1477;53;23;Pablo Pigl;D;24;0;0
1478;53;0;Marc Höcher;NL;17;3;0
1479;53;7;Theodor Bergmann;D;12;0;0
1480;53;15;Florian Bichler;D;12;0;0
1481;53;26;Amer Kadric;BOS;3;0;0
1482;53;11;Patrick Schikowski;D;1;0;0
1483;53;14;Julian Löschner;D;1;0;0
1484;53;0;Fabian Burdenski;D;1;0;0
1485;53;18;Patrick Twardzik;CZE;0;0;0
1486;53;27;Carsten Kammlott;D;32;12;0
1487;53;33;Sebastian Szimayer;D;26;3;0
1488;53;9;Tugay Uzan;TUR;21;3;0
1489;53;19;Otis Breustedt;D;0;0;0
1490;52;1;Marcel Schuhen;D;36;0;0
1491;52;22;Johannes Brinkies;D;0;0;0
1492;52;27;Robin Schröder;D;0;0;0
1493;52;33;Maximilian Ahlschwede;D;33;3;0
1494;52;5;Matthias Henn;D;32;1;0
1495;52;13;Dennis Erdmann;D;31;1;0
1496;52;3;Marcus Hoffmann;D;24;1;0
1497;52;7;Christian Dorda;D;23;2;0
1498;52;0;Florian Esdorf;;4;0;0
1499;52;2;Markus Gröger;D;2;0;0
1500;52;29;Lukas Scherff;D;0;0;0
1501;52;0;Michael Gardawski;D;34;1;0
1502;52;29;Tobias Jänicke;D;32;5;0
1503;52;0;Stephan Andrist;CH;28;6;0
1504;52;15;Marco Kofler;A;27;1;0
1505;52;20;Marcel Gottschling;D;20;0;0
1506;52;8;Jose Alex Ikeng;D;15;1;0
1507;52;0;Ronny Garbuschewski;D;14;0;0
1508;52;39;Maik Baumgarten;D;13;1;0
1509;52;31;Kai Schwertfeger;D;11;0;0
1510;52;0;Melvin Platje;NL;11;1;0
1511;52;0;Stefan Wannenwetsch;D;10;0;0
1512;52;0;Christer Youssef;SWE;6;0;0
1513;52;4;Tommy Grupe;D;5;0;0
1514;52;11;Christian Bickel;D;3;2;0
1515;52;35;Aleksandar Stevanovic;SER/D;2;0;0
1516;52;9;Julius Perstaller;A;23;1;0
1517;52;38;Marcel Ziemer;D;18;6;0
1518;52;0;Soufian Benyamina;D;15;3;0
1519;52;0;Maik Lukowicz;D;13;1;0
1520;52;0;Hasan Ülker;;6;0;0
1521;51;1;André Poggenborg;D;29;0;0
1522;51;23;Tim Boss;D;8;0;0
1523;51;21;Antonio Vella;I;0;0;0
1524;51;4;Boné Uaferro;D;27;0;0
1525;51;3;Daniel Flottmann;D;26;0;0
1526;51;22;Florian Hörnig;D;26;2;0
1527;51;5;Markus Pazurek;D;18;2;0
1528;51;6;Dennis Engelman;D;16;0;0
1529;51;2;Tobias Fink;D;15;0;0
1530;51;0;Cederic Mimbala;COD;6;0;0
1531;51;0;Cimo-Patric Röcker;D;5;0;0
1532;51;17;Jannik Schneider;D;4;0;0
1533;51;31;Kunizka Kuss;D;0;0;0
1534;51;0;Burak Mus;TUR;0;0;0
1535;51;20;Julius Valentin Biada;D;33;13;0
1536;51;28;Lars Bender;D;33;1;0
1537;51;30;Hamdi Dahmani;D/TUN;31;4;0
1538;51;16;Kusi Kwame;GHA/D;28;0;0
1539;51;34;Kristoffer Andersen;B;24;1;0
1540;51;0;Michael Kessel;D;24;2;0
1541;51;13;Johannes Rahn;D;23;2;0
1542;51;29;Andreas Glockner;D;22;0;0
1543;51;20;Oliver Schröder;D;21;0;0
1544;51;0;Cauly Oliveira Souza;BRA;18;6;0
1545;51;0;Kai-David Bösing;D;6;0;0
1546;51;8;Can Serdar;D;5;0;0
1547;51;0;Christopher Theisen;D;4;0;0
1548;51;19;Ozan Yilmaz;D;0;0;0
1549;51;0;Ergün Pala;D;0;0;0
1550;51;33;Marco Königs;D;34;16;0
1551;51;0;Serhat Koruk;TUR;5;0;0
1552;55;1;Fabian Bredlow;D;34;0;0
1553;55;31;Lukas Königshofer;A;2;0;0
1554;55;3;Pierre Kleinheider;D;0;0;0
1555;55;27;Marco Engelhardt;D;34;3;0
1556;55;13;Stefan Kleineheismann;D;31;2;0
1557;55;3;Dominic Rau;D;26;0;0
1558;55;0;Jonas Acquistapace;D;25;1;0
1559;55;7;Florian Brügmann;D;23;1;0
1560;55;25;Marcel Baude;D;16;0;0
1561;55;34;Max Barnhofsky;D;13;0;0
1562;55;33;Robin Urban;D;1;0;0
1563;55;0;André Wallenborn;D;1;0;0
1564;55;5;Patrick Mouaya;COD;0;0;0
1565;55;0;Alexander Schmitt;D;0;0;0
1566;55;0;Florian Krebs;D;0;0;0
1567;55;20;Sören Bertram;D;33;9;0
1568;55;26;Dorian Diring;F;28;3;0
1569;55;4;Ivica Banovic;CRO;25;3;0
1570;55;6;Toni Lindenhahn;D;24;3;0
1571;55;23;Sascha Pfeffer;D;24;0;0
1572;55;10;Selim Aydemir;TUR;21;3;0
1573;55;18;Tim Kruse;D;21;1;0
1574;55;22;Maximilian Jansen;D;20;0;0
1575;55;9;Björn Ziegenbein;D;10;0;0
1576;55;0;Mike-Steven Bähre;D;6;0;0
1577;55;35;Osayamen Osawe;ENG;36;10;0
1578;55;8;Tobias Müller;D;21;2;0
1579;55;14;Timo Furuholm;FIN;16;3;0
1580;55;0;Lukas Stagge;D;3;0;0
1581;46;1;Daniel Bernhardt;D;35;0;0
1582;46;25;Oliver Schnitzler;D;2;0;0
1583;46;27;Markus Schwabl;D;35;0;0
1584;46;4;Oliver Barth;D;32;0;0
1585;46;5;Fabian Menig;D;32;0;0
1586;46;29;Sebastian Neumann;D;32;3;0
1587;46;21;Thorsten Schulz;D;28;0;0
1588;46;17;Alexandros Kartalis;GR;24;1;0
1589;46;22;Dennis Chessa;D;17;0;0
1590;46;0;Jonatan Kotzke;D;13;1;0
1591;46;16;Ruben Reisig;D;3;0;0
1592;46;31;Maximilian Welzmüller;D;32;0;0
1593;46;11;Michael Klauß;D;28;1;0
1594;46;18;Robert Müller;D;25;2;0
1595;46;8;Mika Ojala;FIN;20;4;0
1596;46;0;Vasiliadis Sebastian;GR;6;0;0
1597;46;32;Nicola Zahner;D;3;0;0
1598;46;9;Dren Hodja;ALB/D;2;0;0
1599;46;6;Dwayn Holter;LUX;0;0;0
1600;46;10;Matthias Morys;D;32;6;0
1601;46;24;Dominick Drexler;D;30;9;0
1602;46;20;Steffen Kienle;D;25;2;0
1603;46;0;Gerrit Wegkamp;D;22;3;0
1604;46;7;Randy Edwini-Bonsu;CAN/GHA;10;0;0
1605;43;26;Rouven Sattelmaier;D;20;0;0
1606;43;38;Carl Klaus;D;12;0;0
1607;43;1;Korbinian Müller;D;6;0;0
1608;43;27;Fabian Baumgärtel;D;35;3;0
1609;43;16;Fabio Leutenecker;D;31;1;0
1610;43;21;Marc Stein;D;31;1;0
1611;43;4;Hendrik Starostzik;D;26;0;0
1612;43;5;Manuel Bihr;D;22;0;0
1613;43;25;Alessandro Abruscia;I;20;3;0
1614;43;6;Sandrino Braun;D;29;4;0
1615;43;24;Edisson Jordanov;D;24;1;0
1616;43;33;Markus Mendler;D;22;2;0
1617;43;8;Gerrit Müller;D;21;3;0
1618;43;28;Bentley Baxter Bahn;D;20;0;0
1619;43;0;Vincenzo Marchese;D;19;0;0
1620;43;0;Tobias Pachonik;D;14;0;0
1621;43;0;Klaus Gjasula;D;14;0;0
1622;43;18;Marco Gaiser;D;3;0;0
1623;43;12;Andreas Ivan;D;2;0;0
1624;43;17;Gratas Sirgedas;LIT;1;0;0
1625;43;0;Lasse Lehmann;D;1;0;0
1626;43;0;Daniel Lang;D;1;0;0
1627;43;7;Marco Calamita;D;0;0;0
1628;43;23;Daniel Kaiser;D;0;0;0
1629;43;0;Jose Alex Ikeng;D;0;0;0
1630;43;0;Erich Berko;D;34;11;0
1631;43;11;Lhadji Badiane;F;21;2;0
1632;43;9;Elia Soriano;I;18;3;0
1633;43;37;Manuel Fischer;D;14;0;0
1634;43;0;Stephane Mvibudulu;D;14;1;0
1635;43;0;Bajram Nebihi;D;12;2;0
1636;43;0;Petar Sliskovic;CRO;7;0;0
1637;43;19;Daniel Engelbrecht;D;3;0;0
1638;38;18;Jannik Huth;D;30;0;0
1639;38;0;Daniel Zeaiter;D;5;0;0
1640;38;0;Florian Müller;D;1;0;0
1641;38;59;Lukas Watkowiak;D;0;0;0
1642;38;0;Denis Wieszolek;D;0;0;0
1643;38;2;Fabian Kalig;D;34;1;0
1644;38;34;Tobias Schilk;D;29;1;0
1645;38;15;Tevin Ihrig;D;20;0;0
1646;38;21;Marcel Costly;D;20;1;0
1647;38;24;Alexander Hack;D;17;0;0
1648;38;47;Malte Moos;D;16;0;0
1649;38;0;Patrick Schorr;D;12;1;0
1650;38;0;Charmaine Häusl;D;9;0;0
1651;38;0;Niko Bungert;D;1;1;0
1652;38;0;Patrick Pflücke;D;35;0;0
1653;38;8;Daniel Bohl;D;34;0;0
1654;38;29;Devante Parker;D;33;6;0
1655;38;0;Julian Derstroff;D;33;9;0
1656;38;45;Benedikt Saller;D;32;4;0
1657;38;25;Philipp Klement;D;15;6;0
1658;38;0;Tim Müller;D;14;0;0
1659;38;0;Suat Serdar;D;6;0;0
1660;38;0;Bilal Kamarieh;D;4;0;0
1661;38;0;Chinedu Ede;D;4;0;0
1662;38;0;Todor Nedelev;BUL;3;0;0
1663;38;11;Dennis Franzin;D;1;0;0
1664;38;0;Maximilian Wagener;D;1;0;0
1665;38;0;Maximilian Beister;D;1;0;0
1666;38;0;Christoph Moritz;D;1;0;0
1667;38;14;Alexander Wähling;D;0;0;0
1668;38;0;Michael Falkenmayer;D;0;0;0
1669;38;0;Maxim Bujnov;D;0;0;0
1670;38;0;Marcel Hammann;D;0;0;0
1671;38;19;Lucas Höler;D;35;10;0
1672;38;17;Araon Seydel;D;22;1;0
1673;38;0;Marc Wachs;D;19;0;0
1674;38;0;Tom Schmitt;D;0;0;0
1675;37;33;Daniel Lück;D;20;0;0
1676;37;1;René Renno;D;16;0;0
1677;37;0;Mateusz Trochanowski;A;1;0;0
1678;37;43;Avdo Spahic;BOS;0;0;0
1679;37;23;Robin Szarka;D;33;0;0
1680;37;5;Uwe Möhrle;D;32;1;0
1681;37;0;Christopher Schorch;D;22;2;0
1682;37;4;Cederic Mimbala;COD;17;0;0
1683;37;0;Valentin Cretu;ROM;12;0;0
1684;37;2;Robert Berger;D;7;0;0
1685;37;21;Nestor Djengoue;I/CMR;7;0;0
1686;37;26;Philipp Knechtel;D;5;0;0
1687;37;40;Tim Häußler;D;1;0;0
1688;37;0;Czyborra Michael;D;1;0;0
1689;37;25;Thomas Hübener;D;0;0;0
1690;37;17;Fabio Kaufmann;D;33;1;0
1691;37;6;Joni Kauko;FIN;32;4;0
1692;37;20;Manuel Zeitz;D;27;0;0
1693;37;22;Marco Holz;D;26;1;0
1694;37;34;Torsten Mattuschka;D;22;1;0
1695;37;28;Jonas Zickert;D;15;0;0
1696;37;0;Andrei Lungu;ROM;7;0;0
1697;37;7;Nikolas Ledgerwood;CAN;6;0;0
1698;37;13;Ronny Garbuschewski;D;6;1;0
1699;37;0;Felix Geisler;D;4;0;0
1700;37;27;Alihan Ayvaz;D;0;0;0
1701;37;38;Paul Maurer;D;0;0;0
1702;37;8;Patrick Breitkreuz;D;32;7;0
1703;37;0;Richard Sukuta-Pasu;D;29;8;0
1704;37;10;Mounir Bouziane;F;26;1;0
1705;37;11;Sven Michel;D;21;2;0
1706;37;0;Sergi Arimany;E;6;0;0
1707;37;14;Frederick Kyereh;D;3;0;0
1708;37;18;Andy Hebler;D;2;0;0
1709;44;22;Tobias Duffner;D;15;0;0
1710;44;43;Eric Oelschlägel;D;7;0;0
1711;44;0;Raphael Wolf;D;2;0;0
1712;44;0;Marnon Busch;D;28;0;0
1713;44;0;Oliver Hüsing;D;27;1;0
1714;44;4;Jesper Verlaat;NL;19;1;0
1715;44;29;Leon Guwara;D;18;2;0
1716;44;31;Torben Rehfeldt;D;15;0;0
1717;44;5;Angelos Argyris;GR;12;0;0
1718;44;0;Luca-Milan Zander;D;10;0;0
1719;44;24;Patrick Mainka;D;9;0;0
1720;44;0;Milos Veljkovic;CH;5;0;0
1721;44;0;Janek Sternberg;D;4;0;0
1722;44;0;Mateo Pavlovi?;CRO;4;0;0
1723;44;0;Ulisses Garcia;CH;4;0;0
1724;44;0;Santiago Garcia;ARG;1;0;0
1725;44;2;Artur Piperkow;D;0;0;0
1726;44;16;Timo Dressler;D;0;0;0
1727;44;18;Leon Lingerski;D;0;0;0
1728;44;49;Burat Yigit;D;0;0;0
1729;44;32;Rafael Kazior;D;33;7;0
1730;44;0;Julian von Haacke;D;27;4;0
1731;44;33;Marcel Hilßner;D;23;5;0
1732;44;8;Mohamed Aidara;F;20;0;0
1733;44;6;Björn Rother;D;19;1;0
1734;44;0;Giorgi Papunashvili;GEO;18;2;0
1735;44;14;Ole Käuper;D;15;0;0
1736;44;0;Levent Aycicek;D;13;1;0
1737;44;0;Lukas Fröde;D;13;0;0
1738;44;3;Thore-Andreas Jacobsen;D;10;1;0
1739;44;13;Philipp Eggersglüß;D;9;2;0
1740;44;0;Maximilian Eggestein;D;8;1;0
1741;44;0;Özkan Yildirim;D;4;1;0
1742;44;9;Maik Lukowicz;D;2;0;0
1743;44;0;Abdullah Dogan;D;1;0;0
1744;44;23;Karim Raho;D;0;0;0
1745;44;48;Tobias Schwede;D;0;0;0
1746;44;47;Ousman Manneh;GAM;26;3;0
1747;44;46;Enis Bytyqi;D;18;1;0
1748;44;0;Martin Kobylanski;D/PL;13;1;0
1749;44;0;Melvyn Lorenzen;D;9;1;0
1750;44;7;Onur Capin;D;6;0;0
1751;44;0;Florian Grillitsch;A;5;1;0
1752;44;21;Pedro Güthermann;D;0;0;0
1753;50;1;Marcus Kolke;D;36;0;0
1754;50;19;Niklas Reichel;D;0;0;0
1755;50;25;Maximilian Reule;D;0;0;0
1756;50;14;Thomas Geyer;D;33;0;0
1757;50;0;Niklas Dams;D;28;1;0
1758;50;23;Alf Mintzel;D;25;0;0
1759;50;3;Michael Vitzthum;D;19;1;0
1760;50;0;Steven Ruprecht;D;18;1;0
1761;50;17;Daniel Wein;D;9;0;0
1762;50;5;Fabian Franke;D;6;0;0
1763;50;18;Jonas Acquistapace;D;1;0;0
1764;50;8;Jonatan Kotzke;D;0;0;0
1765;50;21;David Blacha;D;35;1;0
1766;50;20;Marc Lorenz;D;34;2;0
1767;50;32;Kevin Schindler;D;34;6;0
1768;50;6;Patrick Funk;D;32;0;0
1769;50;27;Kevin Pezzoni;D;30;0;0
1770;50;31;Sebastian Mrowca;D;27;0;0
1771;50;28;Nils-Ole Book;D;20;2;0
1772;50;0;Jaroslaw Lindner;D;16;1;0
1773;50;4;Sven Mende;D;10;0;0
1774;50;0;Timm Golley;D;10;0;0
1775;50;13;Marius Kleinsorge;D;2;0;0
1776;50;0;Christian Cappek;D;2;0;0
1777;50;0;Michael Wiemann;D;0;0;0
1778;50;0;Alexander Riemann;D;0;0;0
1779;50;24;Luca Schnellbacher;D;28;7;0
1780;50;0;Torsten Oehrl;D;22;7;0
1781;50;9;Patrick Mayer;D;7;0;0
1782;50;0;Saer Sene;F;5;0;0
1783;50;11;Soufian Benyamina;D;2;0;0
1784;56;0;Benjamin Uphoff;D;21;0;0
1785;56;33;Marius Funk;D;7;0;0
1786;56;12;Niklas Bolten;D;3;0;0
1787;56;0;Mitchell Langerak;AUS;1;0;0
1788;56;3;Philipp Mwene;A;32;0;0
1789;56;2;Stefan Peric;A;30;0;0
1790;56;4;Stephen Sama;ENG;19;1;0
1791;56;27;Thomas Hagn;D;16;1;0
1792;56;5;Daniel Vier;BRA/D;15;1;0
1793;56;15;Benjamin Kirchhoff;D;15;0;0
1794;56;6;Francesco Lovric;A;9;0;0
1795;56;13;Mete Celik;TUR;6;0;0
1796;56;0;Philipp Heise;D;2;0;0
1797;56;0;Timo Baumgartl;D;1;0;0
1798;56;24;Marvin Jäger;D;0;0;0
1799;56;25;Matthias Zimmermann;D;34;1;0
1800;56;17;Tobias Rathgeb;D;32;0;0
1801;56;18;Max Besuschkow;D;31;4;0
1802;56;0;Mart Ristl;D;20;0;0
1803;56;0;Arianit Ferati;D;15;3;0
1804;56;0;Marvin Wanitzek;D;15;3;0
1805;56;0;Jerome Kiesewetter;D;14;1;0
1806;56;0;Joel Sonora;USA;10;0;0
1807;56;16;Simon Kranitz;D;0;0;0
1808;56;0;Marvin Wanitzek;D;0;0;0
1809;56;9;Marco Grüttner;D;31;5;0
1810;56;21;Daniele Gabriele;D;30;5;0
1811;56;23;Caniggia Ginola Elva;LCA;21;1;0
1812;56;29;Borys Tashchy;RUS;19;6;0
1813;56;7;Adrian Grbic;A;15;0;0
1814;56;19;Prince-Osei Owusu;D;13;0;0
1815;56;0;Cacau;D/BRA;8;3;0
1816;56;11;Daniel Ripic;A;6;2;0
1817;56;0;Jan Kliment;CZE;1;0;0;